-12.5 341.56421713781276 347.4542983436498
-37.5 340.4047515511888 347.91845867642786
-62.5 339.71869319629786 348.5090794921859
-87.5 339.4587558754549 349.199566727687
-112.5 339.5823337579502 349.96493014620546
-137.5 340.0507553478513 350.7814791326151
-162.5 343.1852554417368 351.62657227129284
-187.5 346.63903329686195 355.0851373824509
-212.5 350.3269932818551 358.59970415678544
-237.5 354.16729032875895 362.09489568619335
-262.5 358.07998740937893 365.4934474529819
-287.5 361.9860343596242 368.7152642266081
-312.5 365.8064376581953 371.6765735022844
-337.5 369.46149144653464 374.2890877505418
-362.5 372.6939320463221 376.4591315336546
-387.5 375.3280269172061 378.16603024494015
-412.5 377.4419916221885 379.4617271049526
-437.5 379.10246798330394 380.389708690181
-462.5 380.36516287284684 380.9852378409602
-487.5 381.27575026921903 381.2758154469146
