-12.5 341.95499653035466 354.0550971211752
-37.5 341.2374310035362 355.0140244563383
-62.5 340.9784789446746 356.1066109785029
-87.5 341.1341225323222 357.3080201331028
-112.5 341.66457825055284 358.5948210204348
-137.5 342.53361404196033 359.94471197010427
-162.5 343.6244450950713 361.33629395565873
-187.5 345.1175529516218 362.7555214057371
-212.5 346.96348381958927 364.1726965216945
-237.5 349.1172386496982 365.5593594712745
-262.5 351.53751880941013 366.88805616099125
-287.5 354.18612954780605 368.13216106710615
-312.5 357.02751423896524 369.2657428220083
-337.5 360.0283629121751 370.26346238917256
-362.5 362.92816758157124 371.1004983961098
-387.5 365.4968583526729 371.7711166640336
-412.5 367.7642867916688 372.28797351156305
-437.5 369.75815887391735 372.66254845455074
-462.5 371.50395301253803 372.90517006864536
-487.5 373.0249483261537 373.025063666162
