-12.5 341.70603743137514 358.18670132188413
-37.5 340.6425960455629 358.8177581756109
-62.5 339.99846915239226 359.51342407866775
-87.5 339.7413367284061 360.2604958710809
-112.5 339.84194044020086 361.04648253276935
-137.5 340.2736619064683 361.85949410078007
-162.5 340.9835667449983 362.6881474781957
-187.5 342.1071988914201 363.5225690609262
-212.5 343.60676832040826 364.3473086256238
-237.5 345.44803813257323 365.1476493555735
-262.5 347.5997465374681 365.9095001166208
-287.5 350.0331277506024 366.619312147799
-312.5 352.72151795029197 367.26401598416595
-337.5 355.640001580588 367.8309749616508
-362.5 358.53149018989114 368.3079534288863
-387.5 361.1597140906469 368.6921212774648
-412.5 363.5443464637895 368.98972312283604
-437.5 365.70415736533505 369.206578682324
-462.5 367.65688333818247 369.3480810469287
-487.5 369.41917917596334 369.419204230772
